 0.205479452  1.832589039
 0.207436399  1.557297337
 0.209393346  1.352670586
 0.211350294  0.628319608
 0.213307241  2.643400244
 0.215264188  1.826683135
 0.217221135  1.269557472
 0.219178082  1.461564559
 0.221135029 -0.254791067
 0.223091977  1.062558406
 0.225048924  0.321882547
 0.227005871  0.586231614
 0.228962818  1.864918455
 0.230919765  2.351875466
 0.232876712  1.737349892
 0.234833659  1.327437028
 0.236790607  1.221555074
 0.238747554  0.251360028
 0.240704501  0.531401011
 0.242661448 -0.903592304
 0.244618395  0.301806824
 0.246575342  1.412564303
 0.248532290 -0.315862438
 0.250489237  1.475486974
 0.252446184  0.094005062
 0.254403131 -0.342957405
 0.256360078  0.078220957
 0.258317025 -1.260751727
 0.260273973  0.378047376
 0.262230920 -1.803905327
 0.264187867 -0.745752775
 0.266144814  0.019444208
 0.268101761 -0.896937487
 0.270058708 -0.315135349
 0.272015656 -0.354811822
 0.273972603 -2.793719732
 0.275929550 -1.159923063
 0.277886497 -1.529481381
 0.279843444 -2.415532358
 0.281800391 -1.650977411
 0.283757339 -0.781326891
 0.285714286 -3.031516964
 0.287671233 -1.911066451
 0.289628180 -1.222089180
 0.291585127 -0.582175348
 0.293542074 -0.929471072
 0.295499022 -1.738574853
 0.297455969 -0.750546318
 0.299412916 -2.053038652
 0.301369863 -4.713009778
 0.303326810 -1.644138177
 0.305283757 -6.346620372
 0.307240705 -5.427573186
 0.309197652 -6.157600381
 0.311154599 -5.076680276
 0.313111546 -6.372563670
 0.315068493 -3.058356676
 0.317025440 -3.536864616
 0.318982387 -3.937233727
 0.320939335 -6.209005601
 0.322896282 -5.120064445
 0.324853229 -4.662236303
 0.326810176 -5.999087148
 0.328767123 -4.969241349
 0.330724070 -5.479587704
 0.332681018 -4.472615032
 0.334637965 -5.873013972
 0.336594912 -5.455673428
 0.338551859 -5.629839429
 0.340508806 -5.799414859
 0.342465753 -5.745939925
 0.344422701 -6.049248992
 0.346379648 -5.479849372
 0.348336595 -7.350306934
 0.350293542 -5.156900905
 0.352250489 -5.100478478
 0.354207436 -6.930681746
 0.356164384 -5.519842288
 0.358121331 -6.419685130
 0.360078278 -4.082475915
 0.362035225 -6.175969861
 0.363992172 -6.371297405
 0.365949119 -5.633774655
 0.367906067 -6.958777195
 0.369863014 -7.164757677
 0.371819961 -7.402557221
 0.373776908 -5.164621157
 0.375733855 -5.868950457
 0.377690802 -6.876668337
 0.379647750 -6.242743775
 0.381604697 -5.557767026
 0.383561644 -7.887035100
 0.385518591 -6.020052861
 0.387475538 -6.290161671
 0.389432485 -6.655735307
 0.391389432 -6.206155658
 0.393346380 -5.847648378
 0.395303327 -5.699797033
 0.397260274 -5.474824549
 0.399217221 -5.443187682
 0.401174168 -6.618440255
 0.403131115 -4.538735584
 0.405088063 -5.084820990
 0.407045010 -6.298423940
 0.409001957 -4.778835632
 0.410958904 -5.207492907
 0.412915851 -5.563483719
 0.414872798 -5.988169287
 0.416829746 -5.228304358
 0.418786693 -3.493186348
 0.420743640 -6.042839887
 0.422700587 -4.943241998
 0.424657534 -4.726015478
 0.426614481 -5.255641912
 0.428571429 -4.648829692
 0.430528376 -4.790722759
 0.432485323 -3.417691185
 0.434442270 -5.396479622
 0.436399217 -4.438270597
 0.438356164 -4.200172874
 0.440313112 -6.205110666
 0.442270059 -4.754477145
 0.444227006 -4.264889146
 0.446183953 -6.201610234
 0.448140900 -4.063787545
 0.450097847 -3.028717512
 0.452054795 -4.934252406
 0.454011742 -2.801756574
 0.455968689 -2.566030510
 0.457925636 -3.621087574
 0.459882583 -4.633120179
 0.461839530 -5.261822523
 0.463796477 -4.108818929
 0.465753425 -3.699682772
 0.467710372 -4.143789283
 0.469667319 -3.189313232
 0.471624266 -3.879556806
 0.473581213 -4.220134626
 0.475538160 -4.840764284
 0.477495108 -3.797375538
 0.479452055 -1.190091037
 0.481409002 -3.123046998
 0.483365949 -2.517471775
 0.485322896 -3.326932572
 0.487279843 -1.319955981
 0.489236791 -1.837429123
 0.491193738 -1.761095533
 0.493150685 -3.420667328
 0.495107632 -1.970843336
 0.497064579 -1.396200482
 0.499021526 -3.119326462
 0.500978474 -1.397670527
 0.502935421 -1.605345378
 0.504892368 -2.271972349
 0.506849315 -2.438832631
 0.508806262 -2.381340523
 0.510763209  0.430819774
 0.512720157 -0.746563713
 0.514677104 -2.632991528
 0.516634051 -0.862536213
 0.518590998 -1.552434248
 0.520547945 -0.971218500
 0.522504892 -3.031669234
 0.524461840 -1.708065397
 0.526418787 -0.415470945
 0.528375734 -2.256507943
 0.530332681 -1.946702623
 0.532289628 -2.002401658
 0.534246575 -0.953922246
 0.536203523 -1.706411735
 0.538160470  0.048795209
 0.540117417 -1.518927482
 0.542074364 -0.819582871
 0.544031311 -0.756227381
 0.545988258  1.043477383
 0.547945205 -1.352822263
 0.549902153  1.209203214
 0.551859100 -0.831016088
 0.553816047 -1.560134881
 0.555772994  0.787731051
 0.557729941  0.169559229
 0.559686888  1.707013691
 0.561643836  0.767090498
 0.563600783  1.201545760
 0.565557730  0.407757124
 0.567514677  1.030585473
 0.569471624  1.298348665
 0.571428571  1.668390008
 0.573385519  0.194841774
 0.575342466  2.652206452
 0.577299413  0.470223786
 0.579256360  0.255050277
 0.581213307  0.570900368
 0.583170254  2.427381441
 0.585127202  0.067173309
 0.587084149  1.395412938
 0.589041096  2.042040545
 0.590998043  0.738392151
 0.592954990  0.869689716
 0.594911937  0.154611648
 0.596868885  2.181075383
 0.598825832  2.323824461
 0.600782779  1.445231737
 0.602739726  1.267613578
 0.604696673  0.093171052
 0.606653620  0.289914584
 0.608610568  2.479261282
 0.610567515  1.549686575
 0.612524462  2.371953050
 0.614481409  0.950879812
 0.616438356  1.210285664
 0.618395303  1.236947490
 0.620352250  1.474264936
 0.622309198  1.062356365
 0.624266145  1.642246549
 0.626223092  4.488250015
 0.628180039  3.818503258
 0.630136986  1.248788504
 0.632093933  2.966513458
 0.634050881  2.160540959
 0.636007828  4.288150653
 0.637964775  4.108408636
 0.639921722  1.234480749
 0.641878669  1.560840340
 0.643835616  2.770044254
 0.645792564  3.915412041
 0.647749511  3.871026988
 0.649706458  2.609760725
 0.651663405  0.421373033
 0.653620352  3.023146372
 0.655577299  0.739803450
 0.657534247  2.346247120
 0.659491194  4.027315399
 0.661448141  0.915049650
 0.663405088  2.377220743
 0.665362035  0.899268380
 0.667318982  1.554502141
 0.669275930  2.858324954
 0.671232877  2.644710466
 0.673189824 -0.484001491
 0.675146771  0.089268063
 0.677103718  1.419939946
 0.679060665  2.635576626
 0.681017613  0.986171463
 0.682974560  0.861676567
 0.684931507 -0.366987469
 0.686888454  0.087506900
 0.688845401  1.023007120
 0.690802348  1.733842566
 0.692759295  1.323664995
 0.694716243  0.904376239
 0.696673190 -0.976947245
 0.698630137  1.451244005
 0.700587084  0.276947806
 0.702544031 -0.285368964
 0.704500978  0.433911341
 0.706457926 -0.326722761
 0.708414873  1.131307755
 0.710371820  0.507683461
 0.712328767 -0.615335821
 0.714285714 -1.059225530
 0.716242661 -1.897451694
 0.718199609 -0.852050121
 0.720156556 -1.726750413
 0.722113503  1.154106663
 0.724070450  1.544812563
 0.726027397  1.685090476
 0.727984344  1.551153537
 0.729941292  0.844422039
 0.731898239  1.425733582
 0.733855186  0.881542244
 0.735812133  0.408032474
 0.737769080 -0.637291921
 0.739726027  1.675659012
 0.741682975  0.620773144
 0.743639922  1.648837918
 0.745596869  0.627101625
 0.747553816 -0.498200993
 0.749510763 -1.286895366
 0.751467710 -0.126837292
 0.753424658 -0.369102646
 0.755381605 -1.427034569
 0.757338552  0.382444280
 0.759295499 -0.466716534
 0.761252446 -0.674620078
 0.763209393  0.824008491
 0.765166341 -2.205890621
 0.767123288  0.955914389
 0.769080235 -1.531076192
 0.771037182 -0.293384809
 0.772994129 -2.417526920
 0.774951076 -2.144463906
 0.776908023 -1.673326155
 0.778864971 -1.259317577
 0.780821918 -2.091309969
 0.782778865 -1.616350004
 0.784735812 -3.193441233
 0.786692759 -1.383379888
 0.788649706 -2.534986807
 0.790606654 -1.727849531
 0.792563601 -2.151408156
 0.794520548 -2.733407261
 0.796477495 -1.633008900
 0.798434442 -1.214769661
 0.800391389 -2.562745112
 0.802348337 -4.857953770
 0.804305284 -2.429045520
 0.806262231 -2.727066990
 0.808219178 -4.229575549
 0.810176125 -2.850105545
 0.812133072 -4.030046971
 0.814090020 -2.598072920
 0.816046967 -2.781371378
 0.818003914 -3.043638447
 0.819960861 -2.809921120
 0.821917808 -3.526634824
 0.823874755 -3.823497379
 0.825831703 -3.329239901
 0.827788650 -3.139386980
 0.829745597 -2.878347225
 0.831702544 -3.897048137
 0.833659491 -3.371722648
 0.835616438 -2.532207753
 0.837573386 -5.137817269
 0.839530333 -6.054894730
 0.841487280 -5.388865666
 0.843444227 -3.709979286
 0.845401174 -3.687017683
 0.847358121 -4.121387522
 0.849315068 -2.468495360
 0.851272016 -6.333661451
 0.853228963 -5.062376684
 0.855185910 -2.100338550
 0.857142857 -2.245119183
 0.859099804 -4.397838333
 0.861056751 -1.760191311
 0.863013699 -1.947647116
 0.864970646 -2.704360433
 0.866927593 -3.414699168
 0.868884540 -3.527414305
 0.870841487 -2.595158376
 0.872798434 -4.543664085
 0.874755382 -4.585760511
 0.876712329 -3.414528458
 0.878669276 -4.356948829
 0.880626223 -3.362207731
 0.882583170 -2.613660805
 0.884540117 -4.377028845
 0.886497065 -3.376414797
 0.888454012 -6.070602875
 0.890410959 -2.733261931
 0.892367906 -2.344802670
 0.894324853 -6.097746126
 0.896281800 -4.262333575
 0.898238748 -2.502613835
 0.900195695 -2.655166801
 0.902152642 -3.160451460
 0.904109589 -3.595033698
 0.906066536 -3.902376905
 0.908023483 -3.189081791
 0.909980431 -2.737572614
 0.911937378 -4.874451380
 0.913894325 -2.900688478
 0.915851272 -2.491476855
 0.917808219 -3.766828074
 0.919765166 -4.784787017
 0.921722114 -4.846156336
 0.923679061 -3.398890968
 0.925636008 -4.703927129
 0.927592955 -2.592607844
 0.929549902 -1.945218388
 0.931506849 -3.614340781
 0.933463796 -3.494944779
 0.935420744 -2.911572952
 0.937377691 -2.663990869
 0.939334638 -3.275810969
 0.941291585 -2.439092810
 0.943248532 -1.970370987
 0.945205479 -2.716881086
 0.947162427 -2.991209462
 0.949119374 -3.067055529
 0.951076321 -2.128402654
 0.953033268 -2.357479354
 0.954990215 -0.981705999
 0.956947162 -1.808323410
 0.958904110 -4.020749003
 0.960861057 -1.279308068
 0.962818004 -0.123024290
 0.964774951 -1.279447363
 0.966731898 -5.075601914
 0.968688845  0.365868909
 0.970645793 -1.959082290
 0.972602740 -1.181351678
 0.974559687 -1.796022885
 0.976516634 -0.705454904
 0.978473581 -2.216327284
 0.980430528  0.203554592
 0.982387476 -1.248093315
 0.984344423  0.753461256
 0.986301370 -1.489566036
 0.988258317 -0.808922886
 0.990215264  0.230218206
 0.992172211 -1.071870754
 0.994129159 -0.117294109
 0.996086106 -0.024475219
 0.998043053 -0.974037887
 1.000000000  1.349581552
